,budget,popularity,revenue,runtime,vote_count,release_date,Action,Adventure,Fantasy,ScienceFiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TVMovie,vote_average
2194,0.06578948368421052,0.01854650123647061,0.005060792168969822,0.257396459704142,0.017452016980802794,0.09302833838018376,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,3.0
3745,0.010526325789473684,0.004703134628728797,1e-08,0.31065089757396447,0.004944745311227457,0.42906999936663304,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
3645,1e-08,9.218190858135097e-05,1e-08,0.40236687390532544,0.00014544339150668992,0.10371623542737955,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,6.0
1868,0.06578948368421052,0.014661259534102375,0.020261941637309634,0.2988165780473373,0.017161150197789413,0.1478038107470622,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
4690,1e-08,0.005688328116842387,1e-08,0.2544378798224852,0.0006544602617801048,0.13051777317583227,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.6
3802,1e-08,0.002064433931481725,1e-08,0.42011835319526625,0.0014543439150668993,0.4495733120694168,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,7.1
2883,0.031578957368421055,0.031204664375300988,0.004332001478772775,0.29289941828402366,0.06413613565445025,0.04820460688633203,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
4384,1e-08,3.4561902635700975e-05,1e-08,0.35502959579881654,0.0002181600872600349,0.13215367578509693,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,2.8
28,0.39473685210526316,0.47820637371398994,0.5428794086902606,0.36686391532544377,0.6298720286154742,0.02554735574801647,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
3697,0.011842115263157895,0.023302636362037277,0.009717807445287736,0.26627219934911245,0.02341478603257708,0.3524006970790959,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
3524,0.014736852105263158,0.02551615781222402,0.006624798841912783,0.2514792999408284,0.03555847422338569,0.08261309176786541,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
1737,0.07368422052631578,0.03243223284194384,0.005873228454690068,0.31952663721893493,0.04653869528214078,0.01900374531095782,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.5
3678,1e-08,0.003998200664886341,1e-08,0.2781065188757396,0.0031268279173938336,0.1240832229127246,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
1246,0.10526316789473683,0.018341474017439248,0.013691895948642082,0.2544378798224852,0.013816182193135544,0.19551763685061482,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
4518,0.0013157994736842104,0.013223847619511531,0.003113325170434916,0.2603550395857988,0.015270516108202443,0.14870355718215775,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.4
893,0.1368421152631579,0.03188315305089006,0.01894809304678028,0.27218935911242603,0.04908377963350786,0.07871419054911798,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
1941,0.06578948368421052,0.004626902987396527,1e-08,0.3165680573372781,0.004799311919720768,0.12184748934672955,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
1460,0.09210527315789473,0.003286384416137174,0.005380278235762165,0.3994082940236686,0.0018179273938336241,0.22191019894675137,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,6.7
319,0.23684211526315788,0.021956570618890784,0.03658583400318272,0.27514793899408285,0.02428738638161722,0.1350437703947978,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.4
4662,1e-08,0.00010519726185000032,1e-08,1e-08,7.272669575334496e-05,0.11950269560678353,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,10.0
3548,1e-08,0.023780606823044323,0.00563125232552486,0.2958579981656805,0.029013971605584644,0.06385474184829729,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
3159,0.00022369421052631578,0.033420580805814545,0.011068656499158976,0.2455621401775148,0.04290286049447353,0.43073316701938547,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
1638,0.07894737842105262,0.023112599184393335,0.03687995820288078,0.33136095674556215,0.08965969586387434,0.07080732793767211,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
4399,0.002631588947368421,0.0014394125920870933,2.5932461222639408e-06,0.23964498041420118,0.002326944264107039,0.11871200934563896,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
1969,0.0631579047368421,0.006591606882027991,0.013131449547327445,0.34023669639053256,0.004872028615474113,0.17662296171360797,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
3031,0.03315790473684211,0.03832399408734869,0.010276528573921438,0.24852072005917158,0.04617511180337406,0.14532269178967744,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
2895,0.031578957368421055,0.0030789884850420026,1e-08,0.3254437969822485,0.002036077481093659,0.18804701493497286,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.2
3148,0.02473685210526316,0.01663237859539846,0.02152108294304866,0.4822485307100592,0.010180347405468295,0.5392753051440958,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
3102,1e-08,0.006573414396751025,1e-08,0.3047337378106509,0.007126246183827806,0.03138207505439376,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
3644,0.01578948368421053,0.0027281210119179623,1e-08,0.2869822585207101,0.0032722613089005235,0.2122311085086021,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.6
206,0.32894737842105265,0.05446261870085617,0.08347061732041369,0.3136094774556213,0.1623763916172193,0.07721461315729203,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.6
2095,0.05263158894736842,0.013993730434677392,0.05354501552969084,0.2692307792307692,0.015197799412449099,0.0920740618581127,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.9
3491,0.01578948368421053,0.008178634827993556,0.0010401862251336255,0.29289941828402366,0.006835379400814427,0.09458244585898519,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
695,0.15263158894736842,0.06832554945404304,0.126326568263676,0.38461539461538463,0.08536941081442699,0.22035609146794993,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
612,0.17894737842105263,0.12228421409227443,0.25053806381458854,0.36686391532544377,0.16732112692844678,0.07495161454780924,1e-08,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
3022,1e-08,0.002965283453388775,1e-08,0.33136095674556215,0.001963360785340314,0.12222919995555798,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
2425,0.04473685210526316,0.005189951783875799,1e-08,0.26331361946745563,0.005381045485747527,0.15104835092210375,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.6
162,0.35526316789473683,0.020431613436302242,0.027594667967106745,0.35798817568047336,0.024069236294357185,0.1237833074343594,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.9
605,0.18421053631578946,0.007631518304074628,0.006693790738869059,0.2603550395857988,0.0031268279173938336,0.045341777320118876,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,5.9
2187,0.05263158894736842,0.03682509616375723,0.02167454218183001,0.36686391532544377,0.06675393670157068,0.14262345248439076,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
1536,0.08157895736842105,0.054539317460430524,0.037441005400815075,0.29289941828402366,0.08689646142524723,0.024211368617116997,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
4503,0.0013746415789473684,8.14975781295947e-05,1e-08,0.31065089757396447,7.272669575334496e-05,0.02211196026856068,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,5.0
4256,1e-08,0.001262436451647457,1e-08,0.30177515792899406,0.0009453270447934846,0.024892994704310605,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.2
2818,0.031578957368421055,0.02192304432061058,0.024644146800842228,0.3343195366272189,0.027268770907504365,0.3275895075052485,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
1822,0.06842106263157895,0.008203429784071337,1e-08,0.37573965497041417,0.005162895398487493,0.03904355227444993,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.9
4025,1e-08,0.011163023582159566,1e-08,0.2988165780473373,0.014325199063408959,0.0921285919450882,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,7.2
3860,0.008947378421052631,0.006499256806097579,0.011141841777178205,0.2781065188757396,0.006108212443280977,0.3985331506603593,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,6.5
2296,0.06578948368421052,0.008493214408926935,0.0030895257332362964,0.3905325543786982,0.007853413141361256,0.3352237196818169,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
4188,0.004736852105263158,0.0002460636774480355,1e-08,0.2988165780473373,0.00029087678301337985,0.058865238890040084,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.0
3989,1e-08,0.0027821833813743316,1e-08,0.4260355129585799,0.0031995446131471783,0.11950269560678353,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
4038,1e-08,0.0022233500700578,1e-08,0.2988165780473373,0.0015270606108202442,0.11039617108187692,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.8
2266,0.05263158894736842,0.004135019483785175,0.00012432791259371677,0.3254437969822485,0.002254227568353694,0.07031655715489271,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
2313,0.06052632578947369,0.09742463466121291,0.12610754579354275,0.2988165780473373,0.17975568190226876,0.2333069871246285,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
592,0.18421053631578946,0.019335632977925506,0.04715184938743491,0.40236687390532544,0.04581152832460733,0.2021975725051122,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
286,0.2631579047368421,0.02799054252970037,0.08690768439298281,0.34023669639053256,0.03948517579406632,0.21441231198762167,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.6
1199,0.10526316789473683,0.047477093810052336,0.04310502970070044,0.41124261355029584,0.0887870955148342,0.11023258082095046,1.00000001,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.3
2546,0.039473694210526315,0.012991415749577991,0.012556544571840569,0.3136094774556213,0.011343814537521814,0.17681381701802218,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
4222,1e-08,0.006220828065547893,1e-08,0.3047337378106509,0.004653878528214078,0.23175287964582708,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
2254,0.10526316789473683,0.010254235334333742,0.002654275662976001,0.3698224952071006,0.003781278179173938,0.09458244585898519,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,6.5
4401,1e-08,2.3537226863300835e-05,1e-08,0.2869822585207101,0.00014544339150668992,0.12945443647981023,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.8
216,0.3157894836842105,0.05862180183919419,0.2184448419814989,0.37573965497041417,0.4215386952821408,0.05093111123510647,1.00000001,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
829,0.14473685210526316,0.015066376680818979,1e-08,0.2869822585207101,0.018470050721349624,0.18313930710717888,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
1677,0.07894737842105262,0.013999456916011984,1e-08,0.41420119343195266,0.002763244438627109,0.10843308795075933,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
82,0.4473684310526316,0.27843416752235595,0.2548972356911193,0.38461539461538463,0.3206806382722513,0.03503559088175151,1.00000001,1e-08,1e-08,1.00000001,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.3
4543,1e-08,0.00024982803374616364,1e-08,0.2692307792307692,7.272669575334496e-05,0.12146577873790113,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.0
4274,1e-08,0.00016422547511227412,5.953731840509235e-07,0.23372782065088757,0.002181510872600349,0.05671130045450828,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
4489,1.7205263157894736e-06,0.0015443805710459407,1e-08,0.26627219934911245,0.0063263625305410125,0.04206997210158955,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.8
294,0.2631579047368421,0.04192801576069861,0.09628049616951707,0.30177515792899406,0.0815154259394997,0.046132463581263466,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
4656,1e-08,0.0012147629805927046,1e-08,0.3165680573372781,0.0008726103490401397,0.35755379029827955,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.0
3271,0.02105264157894737,0.024011881747307347,0.002029908446859568,0.26627219934911245,0.03337697335078534,0.01998528687651662,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
1992,0.06052632578947369,0.031216482809455427,0.03118060526833666,0.2514792999408284,0.03970332588132636,0.2640346911353164,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
3437,0.01710527315789474,0.002369058982835466,1e-08,0.30177515792899406,0.0011634771320535194,0.07587862602639256,1.00000001,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
3090,0.02631579947368421,0.004769488261073654,1e-08,0.257396459704142,0.0037085614834205935,0.1755323599740982,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
4068,1e-08,3.176147737993332e-05,1e-08,1e-08,1e-08,0.029882497662567824,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.0
1452,0.09210527315789473,0.04264107689669442,0.021945027276322873,0.363905335443787,0.0815154259394997,0.022466405833901356,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
1457,0.09210527315789473,0.006189247902926673,1e-08,0.35798817568047336,0.004363011745200698,0.20795049668102625,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
2937,0.0631579047368421,0.004706186315630676,0.005302327474824246,0.26331361946745563,0.0038539948749272833,0.16045479092537557,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
4667,1e-08,7.442342069312453e-05,1e-08,0.3047337378106509,0.0007271769575334497,0.17864057493170107,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.2
1256,0.14473685210526316,0.0027530907090496295,0.005156165314508786,0.3165680573372781,0.002036077481093659,0.30506858158437167,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.2
4211,1e-08,0.0041732580800283876,1e-08,0.363905335443787,0.002326944264107039,0.4833819659942198,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
2388,0.04736843105263158,0.011585709628431423,1e-08,0.27218935911242603,0.01301629853984875,0.017095192266815717,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.5
2250,0.005263167894736842,0.016695140328302292,0.001810898172000986,0.3076923176923077,0.015852249674229206,0.12187475439021729,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
3295,0.02105264157894737,0.007424603196402245,1.905112797091135e-05,0.33136095674556215,0.002981394525887144,0.03868910670910925,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.1
4108,0.005263167894736842,0.0039192234190210925,1e-08,0.3224852171005917,0.002254227568353694,0.10906018395097744,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,7.6
3703,1e-08,0.00048603111256818117,1e-08,0.34023669639053256,0.0004363101745200698,0.1980260208514873,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,6.8
4605,1e-08,0.03295895719908393,3.953596125175222e-05,0.2781065188757396,0.02414195299011053,0.08550318637756632,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
